Gene	Exp0
c1_CCK	0.003786
c1_CCKBR	0
c1_CCL25	0
c1_CCL27	0.118208
c1_CCL28	0
c1_CCL3L1	0.149105
c1_CCL4L2	0.144192
c1_CCL5	0.080023
c1_CCL7	0
c1_CCM2L	0
c1_CCNB3	0.147001
c1_CCNI2	0
c1_CCR10	0.159119
c1_CCR4	0.27721
c1_CCR6	0.034839
c1_CCSAP	0.228867
c1_CCSER1	0.010162
c1_CCT2	0.253886
c1_CCT6A	0.196438
c1_CD14	0.154789
c1_CD160	0.029941
c1_CD163	0
c1_CD163L1	0.07486
c1_CD1D	0.11083
c1_CD226	0.251206
c1_CD247	0
c1_CD27	0.054766
c1_CD274	0.11923
c1_CD300LG	0.228428
c1_CD33	0.160216
c1_CD34	0
c1_CD4	0.303617
c1_CD40	0.343865
c1_CD55	0.26954
c1_CD6	0
c1_CD69	0
c1_CD7	0.254997
c1_CD81-AS1	0.238593
c1_CD83	0.339086
c1_CD84	0
c1_CD8A	0.037397
c1_CD93	0
c1_CD96	0.244727
c1_CDA	0
c1_CDC25A	0.276669
c1_CDH12	0.047244
c1_CDH13	0.052996
c1_CDH15	0.06596
c1_CDH20	0.313563
c1_CDH22	0.043486
c1_CDH3	0.150168
c1_CDH9	0
c1_CDHR1	0.045183
c1_CDK18	0.183831
c1_CDK5R1	0.140343
c1_CDK5R2	0.08662
c1_CDKL2	0.165451
c1_CDKL4	0.084898
c1_CDKN2D	0.218973
c1_CDR2L	0.260186
c1_CDRT1	0
c1_CDRT4	0.11981
c1_CEACAM1	0.320576
c1_CEACAM19	0.199428
c1_CEACAM21	0
c1_CEBPA	0.354442
c1_CEBPB-AS1	0.163452
c1_CEBPE	0
c1_CELA2A	0
c1_CELF3	0.123749
c1_CELF4	0.209563
c1_CELF5	0.14373
c1_CELF6	0.072525
c1_CELSR3	0.145588
c1_CEMIP	0.01756
c1_CEND1	0.216133
c1_CENPJ	0.247845
c1_CENPS-CORT	0.175127
c1_CEP170B	0.157453
c1_CEP295NL	0.129049
c1_CEP72	0.217175
c1_CEP76	0.305756
c1_CEP83-DT	0.118714
c1_CEP85	0.311004
c1_CER1	0
c1_CERNA1	0.019481
c1_CERS3	0.270476
c1_CES3	0.272513
c1_CES4A	0.036754
c1_CFAP58-DT	0.052704
c1_CFAP97D1	0
c1_CFB	0
c1_CFHR1	0.05368
c1_CFI	0.018582
c1_CFLAR-AS1	0.082282
c1_CFP	0.056526
c1_CGA	0.037623
c1_CGAS	0.088411
c1_CGREF1	0.081138
c1_CHADL	0.357475
c1_CHAT	0.056791
c1_CHD5	0.017929
c1_CHDH	0.27268
c1_CHGA	0.094498
c1_CHGB	0.123489
c1_CHODL	0.043126
c1_CHRDL2	0.086262
c1_CHRFAM7A	0.215865
c1_CHRM2	0.013752
c1_CHRM3	0.165572
c1_CHRM3-AS2	0
c1_CHRM5	0
c1_CHRNA2	0
c1_CHRNA3	0.154249
c1_CHRNA4	0.045538
c1_CHRNA7	0.136359
c1_CHRNB2	0.092006
c1_CHRNB4	0.13398
c1_CHRND	0.295706
c1_CHRNE	0.287641
c1_CHST1	0.088613
c1_CHST13	0
c1_CHST15	0.359471
c1_CHST4	0
c1_CHST5	0
c1_CHST8	0.163937
c1_CHSY3	0.038108
c1_CIB4	0
c1_CIDEA	0
c1_CIITA	0.095706
c1_CILP2	0.181535
c1_CIRBP-AS1	0.123909
c1_CITED1	0.239668
c1_CKLF-CMTM1	0.110372
c1_CKM	0.335133
c1_CKMT1A	0.077681
c1_CKMT1B	0.028852
c1_CKMT2	0.111201
c1_CLC	0
c1_CLCN1	0.103768
c1_CLCNKA	0
c1_CLCNKB	0.23227
c1_CLDN10	0.251283
c1_CLDN16	0
c1_CLDN18	0
c1_CLDN2	0
c1_CLDN20	0
c1_CLDN23	0.212421
c1_CLDN3	0.079307
c1_CLDN34	0
c1_CLDN6	0.037684
c1_CLDN7	0.173868
c1_CLDND2	0.30649
c1_CLEC19A	0.352299
c1_CLEC2L	0.078344
c1_CLEC4A	0.129857
c1_CLEC4G	0.021825
c1_CLIC2	0
c1_CLIC5	0.238175
c1_CLIP2	0.240923
c1_CLIP3	0.324188
c1_CLMP	0.279874
c1_CLN3	0.229722
c1_CLNK	0.131495
c1_CLPSL2	0
c1_CLRN3	0.161357
c1_CLSTN2	0.063516
c1_CLSTN2-AS1	0
c1_CLTCL1	0.100515
c1_CLTRN	0.254565
c1_CLUL1	0.099281
c1_CLVS1	0.055797
c1_CLVS2	0.05893
c1_CMPK2	0.091756
c1_CMTM1	0
c1_CMTM2	0.055819
c1_CNDP1	0.093377
c1_CNGB1	0.031353
c1_CNGB3	0.052187
c1_CNKSR1	0.06513
c1_CNKSR2	0.133475
c1_CNN1	0.231118
c1_CNNM2	0.240126
c1_CNNM4	0.237266
c1_CNR1	0.189368
c1_CNR2	0
c1_CNRIP1	0.301456
c1_CNST	0.21147
c1_CNTD1	0.044289
c1_CNTD2	0.100291
c1_CNTF	0
c1_CNTN1	0.040588
c1_CNTN2	0.062692
c1_CNTN4-AS1	0.155653
c1_CNTN5	0.054258
c1_CNTNAP1	0.202807
c1_CNTNAP2	0.151891
c1_CNTNAP4	0.022984
c1_CNTNAP5	0.128627
c1_COCH	0.071143
c1_COL11A2	0.136617
c1_COL13A1	0.249073
c1_COL15A1	0.091325
c1_COL16A1	0.045771
c1_COL17A1	0.077769
c1_COL19A1	0.064764
c1_COL20A1	0.173317
c1_COL24A1	0.062476
c1_COL25A1	0.139213
c1_COL26A1	0.2456
c1_COL28A1	0.052583
c1_COL4A3	0
c1_COL4A4	0.035919
c1_COL6A3	0.167701
c1_COL6A6	0
c1_COL7A1	0.203029
c1_COL8A1	0.066251
c1_COL8A2	0
c1_COL9A3	0.045274
c1_COLCA2	0.297999
c1_COMP	0.137568
c1_COMTD1	0.234201
c1_CORO1A	0.128895
c1_CORO2A	0.146696
c1_CORO6	0.152661
c1_CORT	0.195585
c1_COX6B2	0.18817
c1_COX8C	0.07915
c1_CPA5	0.31408
c1_CPA6	0
c1_CPAMD8	0.270085
c1_CPB1	0
c1_CPB2-AS1	0.20487
c1_CPEB1	0.139667
c1_CPEB1-AS1	0.093581
c1_CPEB2-DT	0
c1_CPEB3	0.067653
c1_CPLX1	0.085093
c1_CPLX2	0.071805
c1_CPLX3	0.094687
c1_CPNE5	0.047425
c1_CPNE7	0.062572
c1_CPNE9	0.010511
c1_CPO	0
c1_CPT1B	0.129937
c1_CPT1C	0.248571
c1_CR1	0
c1_CR559946.2	0
c1_CR936218.1	0.134808
c1_CRABP1	0.299934
c1_CRABP2	0.236381
c1_CRB3	0
c1_CREG2	0.057409
c1_CRH	0
c1_CRHBP	0.007221
c1_CRHR2	0.096161
c1_CRIP3	0.045598
c1_CRLF1	0.046991
c1_CRLF2	0
c1_CRMP1	0.147212
c1_CRTAC1	0.209634
c1_CRX	0.188357
c1_CRYBA2	0
c1_CRYBA4	0.365451
c1_CRYBB1	0.092616
c1_CRYBG1	0.040323
c1_CRYBG2	0.250532
c1_CRYGA	0.052511
c1_CRYGS	0.185057
c1_CRYM	0.15546
c1_CSDC2	0.339538
c1_CSDE1	0.201439
c1_CSMD1	0.050214
c1_CSMD2	0.121611
c1_CSMD3	0.059716
c1_CTAGE6	0
c1_CTBP1-AS	0.051813
c1_CTC1	0.257974
c1_CTCFL	0
c1_CTIF	0.20935
c1_CTNNA2	0.056278
c1_CTRC	0.275538
c1_CTRL	0
c1_CTSC	0.168974
c1_CTSS	0.127294
c1_CTXND1	0.320042
c1_CU633967.1	0
c1_CU633980.1	0
c1_CU634019.6	0.283091
c1_CU638689.5	0.264974
c1_CUX2	0.159155
c1_CXCL13	0
c1_CXCL14	0.065868
c1_CXCR5	0.069105
c1_CXXC4-AS1	0.104287
c1_CXorf57	0.23095
c1_CXorf58	0.114827
c1_CYB561D2.1	0.237374
c1_CYBB	0
c1_CYP11A1	0.289032
c1_CYP17A1	0
c1_CYP19A1	0.332117
c1_CYP1A1	0.059961
c1_CYP1B1-AS1	0.107549
c1_CYP21A2	0
c1_CYP26A1	0.115086
c1_CYP26B1	0.029907
c1_CYP27B1	0.248951
c1_CYP2A13	0
c1_CYP2C8	0.102843
c1_CYP2D6	0.126104
c1_CYP2E1	0
c1_CYP2J2	0.350879
c1_CYP2S1	0.118308
c1_CYP2W1	0
c1_CYP3A43	0.288959
c1_CYP3A5	0.231137
c1_CYP3A7	0
c1_CYP46A1	0.220654
c1_CYP4A11	0.024367
c1_CYP4A22-AS1	0
c1_CYP4F26P	0.189312
c1_CYP4X1	0.024008
c1_CYP4Z1	0.132525
c1_CYP51A1	0.149515
c1_CYP51A1-AS1	0.090963
c1_CYP7B1	0.164143
c1_CYSLTR1	0
c1_CYTH3	0.299944
c1_CYYR1-AS1	0.251862
c1_DAB1-AS1	0.282133
c1_DACH2	0.05543
c1_DACT1	0.211337
c1_DACT3	0.324494
c1_DACT3-AS1	0.053344
c1_DAGLA	0.123086
c1_DAND5	0.281899
c1_DANT2	0.275378
c1_DAO	0
c1_DAPK2	0.070618
c1_DBH	0.098862
c1_DBH-AS1	0.149843
c1_DBNDD1	0.200434
c1_DBNDD2	0
c1_DCAF12L1	0
c1_DCAF12L2	0.082706
c1_DCAF4	0.297117
c1_DCAF4L1	0.27168
c1_DCDC2B	0
c1_DCLK3	0
c1_DCST1-AS1	0.179892
c1_DCST2	0.286898
c1_DCT	0.260555
c1_DCTN1-AS1	0
c1_DCUN1D2	0.201082
c1_DCX	0.137972
c1_DDN-AS1	0.226889
c1_DDO	0
c1_DDR1-DT	0
c1_DDTL	0
c1_DDX11-AS1	0.188309
c1_DDX25	0.13219
c1_DDX47	0.313416
c1_DDX53	0
c1_DECR2	0.326778
c1_DEF6	0.193874
c1_DEFA5	0.35395
c1_DEGS2	0.35555
c1_DENND1C	0.127825
c1_DENND3	0.255198
c1_DENND5B-AS1	0
c1_DENND6A-DT	0
c1_DEPDC7	0.193624
c1_DEPTOR	0.032345
c1_DFFB	0.116651
c1_DGAT2	0.062477
c1_DGCR6	0.227934
c1_DGCR9	0.019352
c1_DGKB	0.267766
c1_DGKE	0.228069
c1_DGKI	0.099015
c1_DGKK	0.117606
c1_DGKQ	0.235174
c1_DGUOK-AS1	0.301374
c1_DHCR24	0.068143
c1_DHDH	0.0472
c1_DHH	0.079174
c1_DHX58	0.078952
c1_DIABLO.1	0.23808
c1_DIRAS1	0.121191
c1_DIRAS2	0.064452
c1_DIRC3	0.280674
c1_DISP2	0.077092
c1_DISP3	0.182532
c1_DKFZP434K028	0
c1_DKK4	0.095184
c1_DLEU7	0.158444
c1_DLEU7-AS1	0.090958
c1_DLG2	0.14409
c1_DLG4	0.29987
c1_DLGAP1-AS5	0
c1_DLGAP2	0.082821
c1_DLGAP3	0.020692
c1_DLGAP4-AS1	0.204394
c1_DLK2	0.267894
c1_DLL1	0.367613
c1_DLL3	0.159446
c1_DLL4	0.064215
c1_DLX1	0.172254
c1_DLX3	0
c1_DLX4	0
c1_DLX6-AS1	0
c1_DMC1	0.239477
c1_DMRT2	0
c1_DMRT3	0.177993
c1_DMRTA2	0.08384
c1_DMTN	0.168853
c1_DNAH10	0.218353
c1_DNAH10OS	0.054987
c1_DNAH17	0.200674
c1_DNAJA4	0.080971
c1_DNAJB5-DT	0
c1_DNAJB7	0.344383
c1_DNAJC22	0.251376
c1_DNAJC25-GNG10	0
c1_DNAJC27	0.342829
c1_DNAJC28	0.070666
c1_DNAJC6	0.159635
c1_DNASE1L3	0
c1_DNASE2B	0
c1_DND1	0.307246
c1_DNER	0.14784
c1_DNM1P35	0.14028
c1_DNM3	0.121105
c1_DNM3OS	0
c1_DNMT3B	0.230564
c1_DOC2A	0.057132
c1_DOC2B	0.163559
c1_DOCK11	0.186238
c1_DOCK9	0.076925
c1_DOCK9-DT	0
c1_DOK3	0.237034
c1_DOK4	0.088974
c1_DOK5	0.158905
c1_DOK6	0.126487
c1_DOK7	0.108212
c1_DPF1	0.299756
c1_DPH1	0.212036
c1_DPH6-DT	0.04013
c1_DPP10	0.096822
c1_DPP10-AS1	0.049767
c1_DPP4	0
c1_DPP6	0.252539
c1_DPYS	0.022996
c1_DPYSL3	0.148359
c1_DQX1	0.166206
c1_DRAIC	0.088445
c1_DRD2	0.0516
c1_DRD4	0.282142
c1_DRGX	0.02686
c1_DRICH1	0
c1_DRP2	0.2472
c1_DSCAM	0.083822
c1_DSCAML1	0.181092
c1_DSCR9	0.092389
c1_DSPP	0
c1_DTNB	0.222804
c1_DTX1	0.177197
c1_DUOX1	0.177408
c1_DUOXA1	0.136471
c1_DUSP13	0
c1_DUSP19	0.190998
c1_DUSP2	0.015833
c1_DUSP26	0.157074
c1_DUSP5	0.166305
c1_DUSP7	0.195165
c1_DUSP8	0.166713
c1_DUSP9	0.128379
c1_DYDC1	0
c1_DYNC1I1	0.05121
c1_DYSF	0.100937
c1_EAF1-AS1	0.268482
c1_EBF1	0.056802
c1_EBF2	0
c1_EBF3	0.029333
c1_EBF4	0.286625
c1_EBI3	0.272464
c1_ECEL1	0.074077
c1_ECM2	0
c1_ECT2L	0.299235
c1_EDAR	0
c1_EDARADD	0.21541
c1_EDC4	0.105134
c1_EDDM13	0.133308
c1_EDN1	0.1289
c1_EDN3	0.037534
c1_EDNRA	0.228728
c1_EDRF1-AS1	0.077374
c1_EEF1G	0.306478
c1_EFCAB13	0.095757
c1_EFCAB3	0
c1_EFCAB5	0.022559
c1_EFCAB6-AS1	0.226276
c1_EFCAB9	0.299783
c1_EFNA2	0.115762
c1_EFNA3	0.349401
c1_EGFL6	0.036642
c1_EGFL8	0.118553
c1_EGFLAM	0.078664
c1_EGLN2	0.175594
c1_EGOT	0
c1_EGR2	0
c1_EGR3	0
c1_EGR4	0
c1_EHHADH	0.264531
c1_EHMT2-AS1	0.297227
c1_EIF3C	0.262454
c1_EIF3CL	0.093249
c1_EIF4E1B	0.043912
c1_EIF4E3	0.148311
c1_EIF4EBP3	0
c1_EIF5AL1	0.278245
c1_ELAVL2	0.181046
c1_ELAVL3	0.253611
c1_ELAVL4	0.186023
c1_ELF5	0
c1_ELFN2	0.079346
c1_ELMO3	0.158126
c1_ELMOD1	0.125442
c1_ELOVL3	0.139502
c1_ELOVL4	0.200629
c1_ELOVL7	0
c1_EMG1.1	0.326912
c1_EMILIN2	0.358278
c1_EMILIN3	0.155028
c1_EN1	0.250738
c1_EN2	0.252401
c1_ENOX1-AS1	0
c1_ENPP3	0.118071
c1_ENTPD1	0.057446
c1_ENTPD1-AS1	0.306936
c1_EPB41	0.36453
c1_EPB41L1	0.21604
c1_EPB41L4A-DT	0.125102
c1_EPB41L4B	0.099107
c1_EPGN	0
c1_EPHA1	0
c1_EPHA10	0.007384
c1_EPHA5	0.071606
c1_EPHA5-AS1	0.161902
c1_EPHA7	0.21878
c1_EPHA8	0.07942
c1_EPHB1	0.18465
c1_EPHB6	0.124742
c1_EPHX3	0.232981
c1_EPN2-AS1	0
c1_EPN3	0.075821
c1_EPO	0
c1_EPS8L1	0.100335
c1_EQTN	0
c1_ERAP2	0.051843
c1_ERAS	0.127738
c1_ERBB3	0.06108
c1_ERC2	0.113776
c1_ERCC5	0.228364
c1_ERFE	0.050683
c1_ERICD	0.070241
c1_ERICH4	0
c1_ERICH5	0.087807
c1_ERICH6	0
c1_ERICH6B	0.063309
c1_ERN2	0.137204
c1_ERO1B	0.237069
c1_ERVH48-1	0.227275
c1_ERVK9-11	0.218338
c1_ERVMER61-1	0.324931
c1_ERVW-1	0.216839
c1_ESAM	0
c1_ESPNL	0
c1_ESR1	0.084538
c1_ESR2	0.14236
c1_ESRP2	0.319234
c1_ESRRB	0.122944
c1_ESRRG	0.201438
c1_ESYT3	0.125906
c1_ETFBKMT	0.226066
c1_ETS2	0.099317
c1_ETV2	0.113682
c1_EVI2A	0.136919
c1_EWSAT1	0
c1_EXD1	0.188818
c1_EXO5	0.275502
c1_EXOC3L1	0.278187
c1_EXOC3L4	0.342966
c1_EXOC8	0.189138
c1_EXTL1	0.238843
c1_EXTL3-AS1	0.089443
c1_EYA1	0
c1_F11-AS1	0
c1_F12	0.170595
c1_F2	0.167757
c1_F2RL2	0.271759
c1_F2RL3	0.241562
c1_F7	0.218305
c1_F8	0.255394
c1_F8A3	0.092956
c1_FA2H	0
c1_FAAH	0.085597
c1_FAAH2	0.068462
c1_FABP1	0.347433
c1_FABP3	0.136686
c1_FABP6	0.070783
c1_FAIM2	0.094029
c1_FALEC	0.048969
c1_FAM102B	0.187541
c1_FAM110A	0.155586
c1_FAM110D	0.184277
c1_FAM117B	0.243002
c1_FAM124A	0.074672
c1_FAM126B	0.274695
c1_FAM129C	0.199296
c1_FAM131B	0.197659
c1_FAM131C	0.237776
c1_FAM133A	0.112645
c1_FAM13A-AS1	0.211274
c1_FAM149A	0.211587
c1_FAM153A	0.244835
c1_FAM153B	0.209978
c1_FAM153C	0.208482
c1_FAM155A	0.113366
c1_FAM155B	0.110694
c1_FAM156A	0.087846
c1_FAM162B	0.124426
c1_FAM163A	0.033649
c1_FAM163B	0.068996
c1_FAM171B	0.236667
c1_FAM178B	0.200851
c1_FAM180B	0.207047
c1_FAM184B	0.094615
c1_FAM185A	0.30475
c1_FAM189A1	0.182983
c1_FAM189A2	0.105491
c1_FAM196A	0.09407
c1_FAM196B	0
c1_FAM19A1	0
c1_FAM19A2	0.192751
c1_FAM19A4	0.188183
c1_FAM209A	0
c1_FAM209B	0.06702
c1_FAM20A	0
c1_FAM216A	0.29734
c1_FAM218A	0.10813
c1_FAM220A	0.272073
c1_FAM222A	0.246971
c1_FAM225B	0
c1_FAM228A	0
c1_FAM234B	0.331889
c1_FAM237A	0
c1_FAM239A	0.163404
c1_FAM241A	0.129924
c1_FAM3D-AS1	0
c1_FAM43B	0.062489
c1_FAM47C	0
c1_FAM47E-STBD1	0
c1_FAM53A	0
c1_FAM57B	0.108252
c1_FAM66A	0
c1_FAM66B	0.055362
c1_FAM66C	0.184227
c1_FAM66D	0.071848
c1_FAM69A	0.201927
c1_FAM71D	0.098531
c1_FAM71E1	0.352969
c1_FAM72C	0.141363
c1_FAM78A	0.157072
c1_FAM78B	0.045425
c1_FAM83A	0.225927
c1_FAM83B	0
c1_FAM83C-AS1	0.118001
c1_FAM83F	0.173488
c1_FAM83G	0.253867
c1_FAM85B	0.055588
c1_FAM9C	0.10054
c1_FANCE	0.295288
c1_FAR2	0.04737
c1_FARP1-AS1	0
c1_FAXC	0.164523
c1_FBLIM1	0.216959
c1_FBLL1	0.206942
c1_FBN3	0.089205
c1_FBP1	0.037882
c1_FBP2	0
c1_FBXL14	0.217733
c1_FBXL16	0.159459
c1_FBXL19	0.243929
c1_FBXL22	0.104448
c1_FBXO2	0.187458
c1_FBXO24	0.275068
c1_FBXO27	0.245564
c1_FBXO41	0.072
c1_FBXO44	0.265055
c1_FBXO48	0.151789
c1_FCGBP	0
c1_FCGR2A	0
c1_FCHO1	0.206228
c1_FCHSD1	0.219401
c1_FCRL2	0
c1_FCRLB	0.201696
c1_FDX2	0.268064
c1_FDXACB1	0.134503
c1_FER1L5	0.231588
c1_FER1L6	0
c1_FERMT1	0.026324
c1_FERMT3	0.084439
c1_FEV	0.104804
c1_FFAR4	0.053475
c1_FGD1	0.243738
c1_FGD2	0.043151
c1_FGD5	0
c1_FGD6	0.229832
c1_FGF10	0.061921
c1_FGF14	0.307601
c1_FGF16	0
c1_FGF17	0
c1_FGF18	0.113882
c1_FGF20	0
c1_FGF22	0.103851
c1_FGF23	0.196234
c1_FGF5	0.037054
c1_FGF7	0.157009
c1_FGF9	0.161052
c1_FGFR4	0.039664
c1_FHDC1	0.167324
c1_FHOD3	0.232319
c1_FIBCD1	0.090694
c1_FIGNL2	0.182361
c1_FITM1	0
c1_FKBP1B	0.290948
c1_FKBP1C	0
c1_FKBP6	0.273416
c1_FLJ45513	0
c1_FLNB-AS1	0
c1_FLRT1	0.104307
c1_FLT1	0.113227
c1_FLT3	0
c1_FLT3LG	0.062677
c1_FLT4	0.275425
c1_FMN1	0.250037
c1_FMNL1	0.058883
c1_FMO1	0
c1_FMO5	0.240598
c1_FNDC1	0.088359
c1_FNDC10	0.148687
c1_FNDC11	0.156894
c1_FNDC7	0
c1_FNDC9	0.017738
c1_FO393418.1	0.160732
c1_FO704657.1	0
c1_FOCAD-AS1	0
c1_FOLH1	0
c1_FOXC2	0.08856
c1_FOXD1	0
c1_FOXD2-AS1	0
c1_FOXD4	0.113807
c1_FOXD4L1	0.137273
c1_FOXD4L5	0.11695
c1_FOXE3	0
c1_FOXH1	0
c1_FOXJ2	0.177675
c1_FOXL2	0
c1_FOXN3	0.318357
c1_FOXN3-AS1	0.076367
c1_FOXO4	0.214864
c1_FOXO6	0.249571
c1_FOXP3	0.157624
c1_FOXQ1	0
c1_FOXR1	0
c1_FP236241.1	0.044494
c1_FP236315.1	0.09405
c1_FP236383.3	0
c1_FP325318.1	0.195205
c1_FP565260.1	0.065434
c1_FP565260.6	0.04452
c1_FPGT-TNNI3K	0.167393
c1_FRAT1	0.129301
c1_FRAT2	0.29316
c1_FREM3	0.023736
c1_FRG1-DT	0
c1_FRK	0.075076
c1_FRMD5	0.245755
c1_FRMPD1	0.108849
c1_FRMPD3	0.120124
c1_FRRS1L	0.191179
c1_FRS3	0.17261
c1_FRY	0.085557
c1_FRY-AS1	0.056159
c1_FSBP	0.235896
c1_FSCN2	0
c1_FSCN3	0.060822
c1_FSD1	0.187286
c1_FSD2	0.073782
c1_FSHR	0
c1_FSTL4	0.044511
c1_FSTL5	0.039333
c1_FTCDNL1	0.128459
c1_FUT1	0.041325
c1_FUT2	0.036974
c1_FUT3	0.112459
c1_FUT6	0.170534
c1_FUT7	0
c1_FUT9	0.073723
c1_FXYD2	0.193098
c1_FXYD7	0.138146
c1_FZD8	0.071865
c1_G0S2	0.288146
c1_G2E3-AS1	0
c1_GAB2	0.165119
c1_GAB3	0.14138
c1_GABBR1	0.200144
c1_GABBR2	0.130783
c1_GABRA1	0.021534
c1_GABRA3	0.027577
c1_GABRA4	0.031161
c1_GABRA5	0.170216
c1_GABRB1	0.034526
c1_GABRB2	0.042151
c1_GABRB3	0.244813
c1_GABRE	0.197393
c1_GABRG1	0.030495
c1_GABRG2	0.040959
c1_GABRG3	0.065939
c1_GABRQ	0.12889
c1_GABRR1	0.025036
c1_GACAT2	0.129241
c1_GAD1	0.093909
c1_GAD2	0
c1_GADL1	0
c1_GAL	0.046441
c1_GAL3ST1	0.129238
c1_GAL3ST3	0.244885
c1_GALNT14	0.079722
c1_GALNT6	0.051756
c1_GALNT9	0.103806
c1_GALNTL6	0.051015
c1_GALP	0.081151
c1_GALR2	0
c1_GALR3	0.054032
c1_GAP43	0.201136
c1_GARNL3	0.062545
c1_GAS1	0.026582
c1_GAS2	0
c1_GAS2L3	0.369338
c1_GAS5-AS1	0
c1_GAS6-DT	0.119992
c1_GAS8	0.190962
c1_GASAL1	0.224951
c1_GATA2	0.031876
c1_GATA2-AS1	0
c1_GATA3	0.068911
c1_GATA3-AS1	0.03334
c1_GATA6	0.35503
c1_GATD3A	0.263477
c1_GBP2	0.160587
c1_GBP4	0.12346
c1_GCC2-AS1	0.235455
c1_GCH1	0.165525
c1_GCK	0.073246
c1_GCKR	0.066399
c1_GCM2	0
c1_GCNA	0.298498
c1_GCNT1	0.297216
c1_GCNT2	0.200108
c1_GCNT4	0.036207
c1_GCOM1	0
c1_GDA	0.317033
c1_GDAP1L1	0.275423
c1_GDF10	0
c1_GDF5	0.159136
c1_GDF6	0.134025
c1_GDF7	0.170631
c1_GDF9	0.231487
c1_GDNF	0.345292
c1_GDNF-AS1	0.181672
c1_GDPD1	0.225872
c1_GDPD3	0.185264
c1_GDPD5	0.073102
c1_GDPGP1	0.259323
c1_GFAP	0.242192
c1_GFI1	0
c1_GFI1B	0.14515
c1_GFOD1	0.046085
c1_GFPT2	0.153616
c1_GFRA2	0.060564
c1_GFRA3	0.028
c1_GFY	0.025416
c1_GGN	0.199194
c1_GGT6	0.123016
c1_GHET1	0.193523
c1_GHRH	0.138676
c1_GHRHR	0.147681
c1_GHRL	0.149481
c1_GHRLOS	0
c1_GIMAP1	0
c1_GIMAP2	0
c1_GIP	0.044431
c1_GIPC2	0.141056
c1_GJB2	0
c1_GJC3	0
c1_GJD2	0.024877
c1_GK3P	0.239307
c1_GLB1L3	0.072539
c1_GLDN	0.141881
c1_GLIDR	0.20422
c1_GLIS3-AS1	0
c1_GLP1R	0.061303
c1_GLRA1	0.045828
c1_GLRA2	0.031005
c1_GLRA3	0
c1_GLS2	0.184862
c1_GLT1D1	0.164132
c1_GLTPD2	0.028969
c1_GLYATL1	0.232241
c1_GLYATL2	0.13434
c1_GMFG	0.228443
c1_GMIP	0.228015
c1_GNA14	0.036581
c1_GNAL	0.217259
c1_GNAO1	0.153948
c1_GNAT2	0
c1_GNAT3	0.032365
c1_GNAZ	0.180544
c1_GNB3	0.281659
c1_GNB5	0.231427
c1_GNE	0.203966
c1_GNG13	0.057053
c1_GNG3	0.123443
c1_GNG4	0.342643
c1_GNG8	0.211962
c1_GNRH1	0.189959
c1_GOLGA6L2	0.158569
c1_GOLGA6L4	0.221053
c1_GOLGA6L7	0.017569
c1_GOLGA7B	0.098542
c1_GOLGA8H	0.16112
c1_GOLGA8M	0
c1_GOLGA8Q	0.098427
c1_GOLGA8R	0.068916
c1_GOLT1A	0.059264
c1_GP1BA	0.128806
c1_GP6	0.191587
c1_GPAT3	0.076624
c1_GPC2	0.269209
c1_GPC5	0
c1_GPC5-AS1	0
c1_GPER1	0.239655
c1_GPLD1	0.169047
c1_GPNMB	0
c1_GPR12	0.184439
c1_GPR137C	0.073243
c1_GPR149	0
c1_GPR150	0.045825
c1_GPR153	0.085307
c1_GPR156	0.042557
c1_GPR158	0.01195
c1_GPR158-AS1	0
c1_GPR160	0.226393
c1_GPR173	0.199787
c1_GPR176	0.119611
c1_GPR179	0
c1_GPR21	0
c1_GPR22	0.024375
c1_GPR26	0.031096
c1_GPR27	0.196704
c1_GPR3	0.22607
c1_GPR35	0
c1_GPR39	0.14579
c1_GPR4	0
c1_GPR45	0.1722
c1_GPR52	0
c1_GPR55	0
c1_GPR61	0.042461
c1_GPR62	0.294427
c1_GPR63	0.098642
c1_GPR68	0.170742
c1_GPR75	0
c1_GPR83	0.055952
c1_GPR84	0.301571
c1_GPR85	0.17719
c1_GPR87	0
c1_GPR88	0.019694
c1_GPRASP1	0.259426
c1_GPRASP2	0.293858
c1_GPRIN1	0.129646
c1_GPRIN2	0.069592
c1_GPRIN3	0.069765
c1_GPT	0.20095
c1_GPX2	0
c1_GRAMD1B	0.138551
c1_GRAMD2A	0.257795
c1_GRAP	0.360924
c1_GRAP2	0
c1_GRB14	0.043854
c1_GREB1L	0.227096
c1_GREM2	0.049542
c1_GRHL1	0.13897
c1_GRHL2	0.235296
c1_GRIA1	0.249919
c1_GRIA2	0.085189
c1_GRIA3	0.086077
c1_GRIA4	0.061426
c1_GRID1	0.107982
c1_GRID2	0.290932
c1_GRIK1	0.026407
c1_GRIK3	0.047114
c1_GRIK5	0.30037
c1_GRIN1	0.030412
c1_GRIN2B	0.060855
c1_GRIN2D	0.346125
c1_GRIN3A	0.012004
c1_GRIP1	0.222905
c1_GRK3	0.294686
c1_GRK7	0
c1_GRM1	0.023503
c1_GRM2	0.059123
c1_GRM3	0.267054
c1_GRM4	0.028219
c1_GRM5	0
c1_GRM6	0.216301
c1_GRM7	0.119629
c1_GRM8	0.043027
c1_GRP	0
c1_GRPEL2	0.176244
c1_GRPEL2-AS1	0
c1_GRPR	0
c1_GSAP	0.17972
c1_GSDMB	0.215099
c1_GSDME	0.334532
c1_GSEC	0.218964
