Gene	Expr0	Expr1	Expr2	Expr3	Expr4
GFOD2	0.293888	0.235286	0.27602	0.288465	0.263996
GFOD1	0.0218634	0.0584828	0.0718588	0.0460859	0.0663855
GFI1	0.490991	0	0	0	0
GFAP	0	0.403246	0	0.242194	0
GEMIN7-AS1	0.366219	0.252731	0.277461	0.196569	0.0739984
GDPGP1	0.161075	0.112994	0.170374	0.259327	0.029361
GDPD5	0.177203	0.125876	0.0822393	0.0731073	0.118865
GDPD3	0.130746	0.0258226	0.100265	0.18527	0.112527
GDPD1	0.107433	0.0608913	0.0867023	0.225867	0.0539315
GDNF-AS1	0.045415	0.183594	0.0529445	0.181675	0.155788
GDNF	0.0527358	0.0568471	0.117136	0.345294	0.195486
GDF9	0.169681	0.0347369	0	0.231482	0.0894846
GDF7	0.0424762	0.0414673	0.0746835	0.17063	0.31808
GDF6	0.0281589	0.0171238	0	0.134024	0
GDF5	0	0	0	0.159138	0.167563
GDF10	0.0352298	0.0300676	0.12696	0	0.0207831
GDAP1L1	0.138945	0.1147	0.153896	0.275424	0.0988372
GDAP1	0.198582	0.270983	0.276568	0.302489	0.194617
GDA	0.170912	0.210925	0	0.317038	0
GCOM1	0	0.221865	0	0	0
GCNT7	0	0	0.299362	0.392592	0
GCNT4	0.172628	0.2695	0.132748	0.0362009	0.200944
GCNT2	0.0129548	0.015783	0.0302089	0.200103	0.0287389
GCNT1	0.180504	0.180924	0.125559	0.297215	0.246177
GCNA	0.163434	0.1623	0.15606	0.298494	0.123799
GCM2	0	0	0	0	0.1407
GCKR	0	0	0	0.0663992	0.108692
GCK	0	0	0	0.0732444	0.0510658
GCH1	0.0774344	0.102806	0.066964	0.16552	0.11707
GCC2-AS1	0.098177	0.0776122	0.155969	0.235457	0.430949
GBX2	0.240998	0.133261	0.184953	0.377313	0.260929
GBP4	0.125916	0.0847854	0.0427564	0.123454	0.232415
GBP2	0.0271965	0.0238657	0.1487	0.160585	0.295946
GATD3A	0.185181	0.167435	0.185917	0.263479	0.0900269
GATA6	0	0	0.12197	0.355028	0
GATA3-AS1	0	0.0204275	0	0.0333419	0.0451773
GATA3	0.0257234	0.0430645	0.15628	0.0689046	0.0429525
GATA2-AS1	0.0414673	0.0165676	0	0	0.0275787
GATA2	0	0.0315928	0.0283711	0.0318751	0.0203991
GAS8	0.133984	0.151378	0.424041	0.190956	0.0925051
GAS6-DT	0.0249579	0.0375369	0.0633235	0.119994	0.0801392
GAS5-AS1	0.273265	0	0	0	0
GAS2L3	0.023965	0.0343002	0.093425	0.369338	0.216846
GAS2	0.0691247	0.0155404	0.0597567	0	0.0531531
GAS1	0.0468263	0.0214797	0	0.0265876	0.10009
GARNL3	0.0809305	0.0900675	0.0424903	0.06255	0.137884
GAREM2	0.136743	0.0526663	0.115925	0.514026	0.417023
GAP43	0.104283	0.13539	0.191436	0.201132	0.116538
GANC	0.238775	0.222903	0.219475	0.356966	0.255525
GALR3	0	0.03011	0.204266	0.0540288	0
GALP	0.0694272	0	0.0273239	0.0811487	0
GALNTL6	0.0387312	0.0460859	0.0521794	0.0510101	0.0257092
GALNT9	0.0153406	0.0465749	0.0566251	0.1038	0.0657377
GALNT6	0.198155	0	0	0.0517619	0.173486
GALNT14	0	0.00583111	0.0681755	0.079716	0.00954783
GAL3ST3	0.205618	0.174419	0.0772156	0.244887	0.276342
GAL3ST1	0.0580671	0.023014	0.0754231	0.129243	0.0625086
GAL	0.0518175	0.0558481	0.116485	0.0464352	0.100036
GADL1	0.139417	0	0	0	0
GADD45G	0.0714469	0.0422521	0.143877	0.444455	0.115699
GAD2	0.00781264	0.00776959	0	0	0.0154833
GAD1	0	0.0212523	0.0756832	0.0939117	0.0364682
GACAT2	0	0.197425	0.114434	0.129243	0.154894
GABRR1	0.0294034	0	0.0442822	0.025043	0.0172663
GABRQ	0.0765044	0.0604348	0.0659031	0.128887	0.244485
GABRG3	0.0345397	0.102376	0.113167	0.0659445	0.0892134
GABRG2	0.0379023	0.0186342	0.00937584	0.0409625	0.0260635
GABRG1	0.121148	0.0658618	0	0.0304915	0.0348496
GABRE	0.0478594	0.144686	0.186589	0.197387	0.260796
GABRD	0.0397982	0	0	0.44058	0.20568
GABRB3	0.122898	0.143655	0.182654	0.244814	0.126973
GABRB2	0.038099	0.158208	0.214087	0.042154	0.177471
GABRB1	0.102457	0.0387592	0.0183066	0.0345256	0.0461418
GABRA5	0.0129405	0.0274372	0.023085	0.17022	0.0262902
GABRA4	0.0299546	0.153611	0.136113	0.0311552	0.252839
GABRA3	0.0194884	0.0151122	0.031014	0.0275787	0.0846494
GABRA2	0.196922	0.106389	0.0967071	0.385221	0.0788967
GABRA1	0.0211101	0.108451	0.149715	0.0215366	0.0774618
GABBR2	0.041285	0.0571522	0.170502	0.130786	0.106362
GABBR1	0.180861	0.188603	0.240583	0.20014	0.210239
GABARAPL2	0.284111	0.253747	0.208892	0.279959	0.210626
GAB3	0.0907857	0	0	0.14138	0
GAB2	0.100103	0.0975299	0.180224	0.165121	0.106308
G2E3-AS1	0	0.0895931	0.336923	0	0
G0S2	0.127079	0.0108371	0.12762	0.288146	0.071996
FZD8	0.035272	0.0732855	0.106871	0.0718588	0.145456
FXYD7	0.0737654	0.0409065	0.0561396	0.138146	0.0511772
FXYD6	0.253191	0.125506	0.198695	0.478744	0.330478
FXYD2	0.0377196	0.0269417	0.0195454	0.193103	0.151131
FUT9	0.0377758	0.0286399	0.0157259	0.0737243	0.0689597
FUT7	0.0863354	0	0.0648966	0	0.118174
FUT6	0.147033	0.14702	0.288819	0.170528	0.458592
FUT5	0.129718	0	0	0.406754	0
FUT4	0.265761	0.207381	0.0664543	0.247077	0.484458
FUT3	0.0687671	0	0.0316775	0.11246	0
FUT2	0	0.0991605	0.0754094	0.0369745	0
FUT1	0	0	0.0284277	0.0413271	0.0105507
FTSJ1	0.232243	0.188844	0.253348	0.356437	0.252355
FTCDNL1	0.0862946	0.111205	0	0.128465	0.0700183
FTCD	0.181382	0.0715979	0.0936954	0.551206	0.020015
FSTL5	0.0508987	0.093425	0.0762033	0.039335	0.0639999
FSTL4	0.0104505	0	0.0133694	0.044506	0.0105937
FSHR	0	0.0997126	0	0	0
FSD2	0.16261	0.0868109	0.196255	0.0737791	0.0607392
FSD1	0.0684507	0.0495193	0.0925322	0.187286	0.140792
FSCN3	0.0844725	0.110189	0	0.0608221	0
FSCN2	0.192358	0	0.387263	0	0.0485013
FSBP	0	0.111833	0.123772	0.235899	0.0469659
FRY-AS1	0.0658756	0.0263468	0.0126688	0.0561534	0.11035
FRY	0.211286	0.125387	0.128729	0.0855606	0.164194
FRS3	0.0862267	0.0757654	0.0722705	0.172616	0.0843501
FRRS1L	0.111472	0.0822802	0.112567	0.191184	0.129863
FRMPD3	0.293418	0.0730113	0.0428124	0.120126	0.312119
FRMPD1	0	0.0224175	0	0.108852	0
FRMD5	0.0275929	0.0507594	0.321235	0.245751	0.0709663
FRK	0.0785688	0.22625	0.0459881	0.0750808	0.124738
FRG1-DT	0	0.028654	0	0	0.158505
FREM3	0	0	0	0.0237379	0.0309575
FRAT2	0.254655	0.204942	0.227679	0.293159	0.217591
FRAT1	0.169476	0.110631	0.0853295	0.129296	0.162262
FPGT-TNNI3K	0.39812	0.300522	0.119954	0.167396	0.119276
FP565260.6	0.154207	0.207443	0.0720235	0.04452	0.122765
FP565260.1	0.153896	0.0644	0.0424762	0.0654344	0.144908
FP325318.1	0	0	0	0.195209	0
FP236383.3	0	0	0	0	0.24698
FP236315.1	0.142479	0.0922751	0.0781316	0.0940469	0.045429
FP236241.1	0	0.0352579	0.129257	0.044492	0.304044
FOXR1	0.1318	0.059106	0	0	0
FOXQ1	0.0442682	0	0	0	0
FOXP3	0	0	0	0.157626	0
FOXO6	0.110804	0.0591614	0.101072	0.249567	0.182667
FOXO4	0.254134	0.229613	0.124381	0.214858	0.135495
FOXN3-AS1	0	0.0162824	0.0515113	0.0763675	0
FOXN3	0.0912733	0.0870283	0.135482	0.318357	0.173268
FOXL1	0	0.0732307	0	0.463581	0
FOXJ2	0.204203	0.114327	0.369416	0.177675	0.32794
FOXH1	0	0.116591	0.393405	0	0.191146
FOXE3	0	0	0	0	0.441324
FOXD4L6	0.12499	0	0	0.752183	0.30243
FOXD4L5	0	0.103827	0	0.11695	0
FOXD4L1	0	0	0	0.137267	0.080453
FOXD4	0	0.0326792	0.0973951	0.113807	0.0819667
FOXD2-AS1	0	0	0	0	0.221617
FOXC2	0.134917	0	0.218868	0.0885623	0
FOS	0.217789	0.166561	0.191361	0.425932	0.292982
FOLH1	0.0940874	0.15256	0	0	0
FOCAD-AS1	0.154311	0	0	0	0.600241
FO704657.1	0.237209	0.122938	0.0370026	0	0.175301
FO393418.1	0.0265026	0.0836287	0.0340889	0.160727	0.170899
FNIP2	0.19828	0.161346	0.212383	0.300745	0.434658
FNDC9	0	0.0175371	0.0102786	0.0177367	0
FNDC7	0	0.299139	0	0	0.420412
FNDC5	0.0925457	0.0714744	0.0898371	0.416126	0.239972
FNDC4	0.241328	0.22678	0.303716	0.31048	0.248596
FNDC11	0.158699	0.0717215	0.135482	0.156888	0.104243
FNDC10	0.158841	0.167512	0.118865	0.148687	0.277187
FN3K	0.32488	0.169579	0.282297	0.346032	0.247138
FMO5	0.0471894	0.154946	0.144686	0.240595	0.0550568
FMO1	0.0876122	0	0	0	0
FMNL3	0.165147	0.0508569	0.0726821	0.331579	0.543912
FMNL1	0	0.0312117	0	0.0588845	0.0568609
FMN1	0.221407	0.136533	0.23185	0.25004	0.110403
FLVCR1-DT	0.278116	0.222359	0.262253	0.235739	0.3345
FLVCR1	0.212644	0.193469	0.244461	0.270015	0.373264
FLT4	0	0.0334547	0.0339903	0.275424	0.45587
FLT3LG	0.0516505	0.104323	0.0383519	0.0626744	0.266409
FLT3	0.0410747	0.0160398	0	0	0
FLT1	0.159423	0.0303361	0.0701008	0.11322	0
FLRT1	0.0891727	0.0289934	0.130984	0.10431	0.123759
FLNB-AS1	0.145743	0	0	0	0.337711
FLJ45513	0	0	0.626402	0	0
FKBP7	0.313339	0.285071	0.242157	0.28295	0.161604
FKBP6	0.230609	0	0.312049	0.27342	0.162584
FKBP1C	0	0	0.0957354	0	0.210501
FKBP1B	0.212669	0.178721	0.16328	0.290943	0.159035
FITM1	0.226718	0.0615412	0.154855	0	0.121161
FIGNL2	0.0419859	0.0126688	0.0350467	0.182362	0.1135
FIBCD1	0.00970547	0.0263752	0	0.0906909	0.0665094
FHOD3	0.117283	0.0266018	0.0683406	0.232317	0.177459
FHDC1	0.0369604	0.014798	0.0905418	0.167319	0.0900404
FGFR4	0	0	0.112994	0.0396578	0.0596322
FGF9	0.0283428	0.0321714	0.0734364	0.161049	0.0505087
FGF8	0.251931	0.265821	0.096869	0.19507	0.429214
FGF7	0.271318	0.0876529	0.14758	0.157005	0.11238
FGF5	0	0	0	0.0370589	0
FGF23	0.101314	0.0814214	0.1741	0.196229	0.0899862
FGF22	0.129177	0.09815	0	0.103853	0.221395
FGF20	0.0764086	0.019161	0.0480548	0	0.0210248
FGF18	0.0314517	0.0489197	0.0592168	0.113887	0.0164963
FGF17	0.066041	0.0242913	0.0499653	0	0
FGF16	0	0	0	0	0.0427984
FGF14	0.212283	0.0811214	0.184064	0.307603	0.111205
FGF10	0.0137409	0	0.0485431	0.0619144	0.028456
FGD5	0.0226164	0.0435545	0.0931545	0	0.0132979
FGD2	0	0.0351453	0	0.0431485	0
FGD1	0.173805	0.141184	0.133261	0.243742	0.269404
FFAR4	0	0	0	0.0534728	0.0374947
FEV	0	0	0	0.104806	0
FERMT3	0.0500071	0.0215792	0.118546	0.0844453	0.139731
FERMT1	0.148062	0.0725723	0.0874628	0.0263185	0.13014
FER1L6	0.566416	0	0	0	0
FER1L5	0.0490592	0	0.0953574	0.231592	0.15413
FDXACB1	0.175697	0.196204	0.133182	0.134497	0.0139981
FDX2	0.190514	0.202248	0.230191	0.268063	0.250416
FCRLB	0.104082	0.120724	0.206881	0.201697	0.078965
FCRL2	0	0.117309	0	0	0.302898
FCHSD1	0.177076	0.048836	0.17113	0.219401	0.184788
FCHO1	0.0134265	0.0557787	0.153027	0.206231	0.103867
FCGR2A	0.388355	0	0	0	0
FCGBP	0	0.0529445	0	0	0
FBXW12	0.0844045	0.0620941	0.158686	0.456869	0.12413
FBXO48	0.0567222	0.118944	0.138526	0.151794	0.389897
FBXO45	0.244692	0.181408	0.193734	0.347291	0.352871
FBXO44	0.242377	0.214286	0.311782	0.265053	0.141904
FBXO41	0.044562	0.051386	0.129164	0.071996	0.06067
FBXO27	0.131906	0.0925863	0.108223	0.245569	0.11394
FBXO25	0.242645	0.27664	0.238848	0.24936	0.220677
FBXO24	0.072394	0	0	0.275067	0.164477
FBXO2	0.106657	0.0930057	0.166227	0.187464	0.130008
FBXO17	0.188211	0.205993	0.183213	0.582806	0.259194
FBXL4	0.227593	0.168424	0.294371	0.272907	0.322932
FBXL22	0.195587	0.130259	0.114727	0.104444	0.118493
FBXL19	0.14857	0.164606	0.236866	0.243925	0.190501
FBXL16	0.12532	0.105262	0.146447	0.159461	0.0845133
FBXL14	0.117695	0.199248	0.213901	0.217727	0.125849
FBP2	0.099376	0	0	0	0
FBP1	0.0374525	0	0.0780769	0.0378882	0.0831793
FBN3	0.0641793	0.0405137	0	0.0891998	0.0894032
FBLN2	0.0603103	0	0	0.666102	0.348776
FBLL1	0.0684645	0.0824165	0.0860636	0.206943	0.0645656
FBLIM1	0.0534033	0.0277486	0.0858189	0.216958	0.153274
FAXC	0.0479432	0.0448417	0.0851255	0.164529	0.0850847
FASTKD3	0.166818	0.217144	0.227593	0.336877	0.290365
FASTKD1	0.211124	0.178912	0.279554	0.345737	0.204779
FARP1-AS1	0.192219	0.236364	0.240888	0	0.387969
FAR2	0.0373963	0.0172521	0	0.0473709	0.110417
FANCE	0.216113	0.070142	0.154609	0.295288	0.296628
FAM90A1	0	0	0	0.637981	0.103894
FAM86B2	0.429643	0	0	0.474472	0
FAM85B	0.17502	0.0933709	0.071996	0.0555844	0.160159
FAM84A	0.16449	0.111472	0.189338	0.526009	0.140818
FAM83H	0.186171	0.18137	0.272119	0.275508	0.345635
FAM83G	0.0186342	0.0481246	0.132945	0.253868	0.0559314
FAM83F	0	0	0.118944	0.173486	0.232587
FAM83E	0	0.071996	0.203727	0.621159	0.31385
FAM83C-AS1	0	0	0	0.118001	0
FAM83A	0	0	0	0.225929	0
FAM78B	0.0219061	0.0240785	0.0480687	0.045429	0.0219771
FAM78A	0	0.0812033	0	0.15707	0.116019
FAM72D	0	0.0942631	0.164941	0.431676	0.420207
FAM72C	0.383906	0	0.197035	0.141367	0.170335
FAM71E1	0.180313	0.220243	0.226311	0.352973	0.158066
FAM71D	0.0979344	0	0.0603933	0.0985274	0.129982
FAM69A	0.2573	0.18489	0.136244	0.201922	0.13627
FAM66D	0.0505226	0	0	0.071845	0.0686983
FAM66C	0.180135	0.131906	0.17571	0.18423	0.24373
FAM66B	0	0.0517062	0.1073	0.0553623	0.108304
FAM66A	0.141511	0	0	0	0
FAM57B	0.051748	0.0406961	0.0321291	0.10825	0.0727918
FAM53A	0.0788421	0.0477059	0	0	0.158621
FAM47E-STBD1	0	0.316493	0	0	0
FAM47C	0.159009	0	0	0	0
FAM43B	0.0344693	0.0376774	0.0787874	0.0624948	0.00583111
FAM3D-AS1	0	0	0	0	0.723777
FAM241B	0.171758	0.170861	0.22864	0.410927	0.16021
FAM241A	0.176897	0.20379	0.0588706	0.129929	0.131366
FAM239A	0	0.0634477	0.0519706	0.163409	0.0569303
FAM237A	0.369036	0	0	0	0
FAM234B	0.131787	0.115712	0.104766	0.331889	0.197991
FAM228A	0.118931	0.15514	0.0733815	0	0.12491
FAM222A	0.0892676	0.0646759	0.141394	0.246967	0.0840234
FAM220A	0.205918	0.219054	0.312096	0.272071	0.159926
FAM219A	0.187464	0.236046	0.286006	0.342976	0.175659
FAM218A	0.126603	0.133721	0.149624	0.10813	0.0670742
FAM216A	0.187172	0.126154	0.157225	0.297344	0.159177
FAM20A	0	0.0655861	0.070197	0	0
FAM209B	0.0690422	0	0.0494635	0.0670191	0
FAM209A	0.116711	0	0	0	0
FAM19A4	0.0424482	0.026191	0	0.188186	0
FAM19A3	0	0	0	0.508114	0.228726
FAM19A2	0.251677	0.211797	0.202662	0.19275	0.288878
FAM19A1	0.0329754	0.0357647	0.0330177	0	0.0289934
FAM196B	0.0314234	0.039714	0	0	0.0495193
FAM196A	0.0797979	0.0371292	0.1143	0.0940739	0.0249012
FAM189B	0.27546	0.209578	0.289787	0.393328	0.233827
FAM189A2	0.221135	0.108785	0.403159	0.10549	0.163009
FAM189A1	0.162184	0.107005	0.171322	0.182985	0.11294
FAM186B	0.190817	0	0.180861	0.548545	0.101556
FAM185A	0.251737	0.166034	0.160985	0.304745	0.163898
FAM184B	0.0970039	0.135509	0.120299	0.0946144	0.150937
FAM180B	0	0	0	0.207043	0
FAM178B	0	0	0.280909	0.200856	0
FAM171B	0.203076	0.211536	0.191815	0.23667	0.187793
FAM169A	0.201044	0.191184	0.211847	0.353256	0.309153
FAM167B	0.0679691	0.0497702	0.0788421	0.547075	0.179906
FAM163B	0	0	0	0.0690009	0
FAM163A	0.00926117	0	0	0.0336521	0.0220766
FAM162B	0	0.0383659	0	0.124421	0.0639171
FAM157C	0.340927	0.0627158	0.267008	0.283649	0.270601
FAM156A	0.0609743	0	0	0.087843	0
FAM155B	0.028074	0.0254541	0.0986621	0.110697	0.0507037
FAM155A	0.0924375	0.0920856	0.101354	0.113367	0.168847
FAM153C	0.107072	0.11314	0	0.20848	0.222211
FAM153B	0.0555011	0.0202284	0	0.209977	0.0388154
FAM153A	0.0358069	0.0509404	0.0666885	0.244838	0.125109
FAM149A	0.128623	0.0867294	0.141877	0.211585	0.136782
FAM13A-AS1	0.0998203	0.0663717	0.083261	0.211274	0.0631716
FAM133A	0.0647863	0.0609051	0.0929381	0.112647	0.0192607
FAM131C	0.0721332	0.0270974	0.0520402	0.237772	0.0385907
FAM131B	0.120405	0.184699	0.229539	0.197664	0.107313
FAM129C	0	0.0738476	0.0662752	0.199299	0.0382114
FAM126B	0.234514	0.220689	0.216622	0.274697	0.216101
FAM124A	0.114247	0.146147	0.121002	0.0746698	0.0982444
FAM117B	0.171847	0.09815	0.146525	0.242999	0.0985408
FAM110D	0.0237805	0.0197304	0.0968555	0.18428	0.0531948
FAM110C	0.289504	0.290766	0.138723	0.398405	0.144033
FAM110B	0.32956	0.232206	0.237906	0.266481	0.29191
FAM110A	0.0331164	0.0119965	0.036862	0.155581	0.164027
FAM102B	0.196532	0.100009	0.158673	0.18754	0.25405
FALEC	0.109294	0.112834	0.070087	0.0489755	0.0797024
FAIM2	0.0453731	0.0186911	0.0399104	0.0940333	0.0841595
FADS3	0.122474	0.0808759	0.224188	0.393273	0.196695
FABP6	0.0786781	0.0323266	0.0269133	0.0707877	0.0775985
FABP3	0.0394894	0.0535701	0.123242	0.13669	0.0524298
FABP1	0	0	0	0.347428	0
FAAH2	0.1149	0.0678177	0.0223465	0.0684645	0.0245183
FAAH	0.0958569	0.0619421	0.063641	0.0856014	0.13539
FA2H	0	0	0.294018	0	0
F8A3	0	0	0	0.0929516	0
F8A1	0.322113	0.207281	0.188629	0.323163	0.216883
F8	0.165738	0.221184	0.252222	0.255392	0.118014
F7	0.0777489	0.0880194	0.119409	0.21831	0.218608
F2RL3	0	0	0	0.24156	0
F2RL2	0	0.118174	0.361892	0.27176	0.393647
F2	0	0	0	0.167756	0
F12	0.0563338	0.0426023	0.0741766	0.170592	0.0768053
F11-AS1	0	0.14402	0	0	0
EYS	0.10017	0.12364	0.412435	0.423858	0.287626
EYA2	0.238188	0	0	0.34038	0.363878
EYA1	0.0959919	0.140661	0.184255	0	0.315172
EXTL3-AS1	0.249967	0.200329	0.311863	0.0894439	0.215939
EXTL1	0.0961404	0.0564864	0.163537	0.238848	0.0241353
EXOG	0.258145	0.169707	0.204617	0.322609	0.285189
EXOC8	0.196305	0.197337	0.155814	0.189135	0.238469
EXOC3L4	0	0.10009	0.078965	0.342964	0.230879
EXOC3L2	0	0	0.134878	0.775295	0.0708427
EXOC3L1	0.0209253	0	0.129243	0.278187	0.0658342
EXO5	0.217404	0.153053	0.163512	0.275508	0.517195
EXD1	0	0.0407522	0	0.188819	0
EWSAT1	0.13451	0	0	0	0.0476919
EVI5L	0.291462	0.201822	0.206781	0.261531	0.274924
EVI2A	0	0	0	0.136913	0.0870962
ETV2	0.194667	0.140949	0.1599	0.113687	0.313281
ETS2	0.0685608	0.136926	0.0782956	0.0993221	0.092045
ETNK2	0.16431	0.155814	0.194352	0.373932	0.170156
ETFBKMT	0.2141	0.219438	0.079402	0.226065	0.0983926
ESYT3	0.167705	0.0379163	0.147072	0.125902	0.224991
ESRRG	0.247417	0.147606	0.122567	0.201433	0.222174
ESRRB	0	0.0218208	0.0679415	0.122938	0
ESRP2	0	0	0	0.319236	0.390437
ESR2	0.171386	0.0914629	0.0964103	0.142361	0.556228
ESR1	0	0	0.37699	0.0845405	0.48132
ESPNL	0	0.100978	0	0	0
ESAM	0.0741492	0.121002	0.107058	0	0.455355
ERVW-1	0	0	0	0.216834	0.215604
ERVMER61-1	0	0	0	0.324926	0
ERVK9-11	0.0725037	0	0	0.218335	0
ERVH48-1	0	0	0	0.227273	0.432168
ERO1B	0.261483	0.222397	0.0794293	0.237074	0.167679
ERN2	0.0410467	0.0542789	0.0228152	0.137202	0.118639
ERICH6B	0.384061	0.327078	0	0.0633096	0.185727
ERICH5	0.0567777	0.0394051	0.0486408	0.0878023	0.0983387
ERICH4	0	0	0	0	0.572356
ERICH2	0.187426	0.126814	0.183594	0.578919	0.0549318
ERICD	0	0.230633	0.0713233	0.0702382	0.150053
ERFE	0.0392928	0.0440024	0.263191	0.0506897	0.397288
ERCC8	0.268806	0.28212	0.223966	0.299749	0.210376
ERCC5	0.150911	0.13072	0.346974	0.228369	0.139915
ERC2	0.0764086	0.0783912	0.0906773	0.11378	0.0979748
ERAS	0	0.0671155	0.140687	0.127739	0
ERAP2	0.153338	0.0750945	0.0803711	0.0518454	0.346668
EQTN	0	0	0	0	0.28778
EPS8L1	0.0900404	0.147385	0.162365	0.100332	0.0879109
EPO	0	0.0823892	0	0	0
EPN3	0	0	0.145351	0.0758201	0.121374
EPN2-AS1	0	0.0720509	0	0	0.0702382
EPHX3	0.17631	0.165185	0.0606838	0.23298	0.182476
EPHB6	0.0377758	0.0735049	0.118838	0.124738	0.143681
EPHB1	0.0807941	0.107125	0.141223	0.184648	0.141237
EPHA8	0.0545012	0.0122683	0.0623428	0.0794157	0.0426583
EPHA7	0.118532	0.164954	0.250464	0.218781	0.169604
EPHA6	0.103343	0.0215792	0.117974	0.477014	0.0925457
EPHA5-AS1	0.1725	0.296769	0.244242	0.161901	0.0778856
EPHA5	0.188148	0.281039	0.233238	0.0716117	0.3014
EPHA10	0.0456806	0.0296437	0.0446459	0.00738211	0.00784134
EPGN	0.295265	0.269297	0	0	0
EPB41L4B	0.082689	0.0760117	0.050829	0.0991066	0.142309
EPB41L4A-DT	0.266085	0.140347	0.060587	0.125096	0.190172
EPB41L1	0.154272	0.120445	0.169168	0.216039	0.146251
EPB41	0.107125	0.117176	0.214025	0.364528	0.217801
ENTPD6	0.226915	0.222038	0.24845	0.372896	0.233176
ENTPD4	0.223966	0.219215	0.332278	0.247235	0.254534
ENTPD1-AS1	0.177573	0.14325	0.150209	0.306939	0.374299
ENTPD1	0.0338916	0.0224743	0.0204844	0.0574433	0.0657515
ENPP3	0.0865664	0.0467146	0.0844589	0.118067	0
ENOX2	0.243584	0.27997	0.328584	0.24569	0.194301
ENOX1-AS1	0	0.0404857	0	0	0.0902573
ENO3	0.208804	0.0891998	0.0901895	0.498547	0.209478
ENHO	0.155477	0.151261	0.178326	0.346724	0.421199
ENGASE	0.183264	0.198192	0.332966	0.318299	0.294194
ENG	0.138841	0.0710075	0.0691522	0.601421	0.0339762
ENDOD1	0.222792	0.237013	0.312944	0.30513	0.213378
EN2	0.211025	0.0529027	0.0724077	0.252404	0.0517758
EN1	0.113367	0	0.188325	0.250743	0
EMX1	0	0	0	0.38906	0
EML5	0.277414	0.21181	0.286325	0.143968	0.360319
EMILIN2	0.162339	0.0370589	0.214336	0.358272	0.167743
EMID1	0.133379	0.0889964	0.0632406	0.815084	0.281989
EMG1.1	0.0886301	0.163099	0.119635	0.326917	0.182209
EME2	0.202123	0.249118	0.391086	0.159823	0.288973
EMB	0.09846	0.240864	0.268997	0.278496	0.313478
ELSPBP1	0	0	0.126643	0.856101	0
ELOVL7	0	0	0.0457645	0	0.238811
ELOVL6	0.199726	0.217504	0.24134	0.347042	0.221518
ELOVL4	0.149012	0.152729	0.125069	0.20063	0.12002
ELOVL3	0	0	0	0.139496	0
ELOVL2	0.0273381	0.0468403	0.0685057	0.461141	0.470386
ELN	0	0.0650621	0.0541817	0.483839	0.255029
ELMOD1	0.0678727	0.0275929	0.0261627	0.12544	0.060836
ELMO3	0.180441	0	0	0.15813	0.135075
ELL3	0	0	0	0.571483	0
ELFN2	0.100964	0.0349481	0.0479711	0.0793474	0.0237096
ELF3	0.0645794	0.0328908	0.0277344	0.481495	0.435906
ELAVL4	0.0812851	0.0355958	0.058455	0.186019	0.0735049
ELAVL3	0.0457505	0.0419158	0.0945874	0.253614	0.0969904
ELAVL2	0.0932897	0.0878566	0.11035	0.181052	0.108009
EIF5AL1	0.247964	0.213117	0.0679278	0.278246	0.197186
EIF4EBP3	0.316435	0	0	0	0
EIF4E3	0.25486	0.249373	0.236866	0.148309	0.258326
EIF4E1B	0	0.020584	0	0.0439184	0
EIF3CL	0.212507	0.145782	0	0.0932492	0.108598
EIF3C	0.143903	0.105396	0.17617	0.262457	0.211087
EIF2S3B	0.061237	0.20196	0.326641	0.352962	0.28327
EID3	0.189464	0.131866	0.279994	0.360578	0.273922
EHMT2-AS1	0	0	0	0.297227	0.282819
EHHADH	0.258121	0.226373	0.149012	0.264536	0.296322
EGR4	0.0295589	0	0	0	0
EGR3	0.0180929	0.0119536	0.0304632	0	0.248341
EGLN2	0.319294	0.093425	0.175237	0.175595	0.306939
EGFLAM	0.0679691	0.0473709	0.0627711	0.0786645	0
EGFL8	0.298682	0.135745	0.0911243	0.118559	0.416256
EGFL6	0.0905689	0.0998203	0.068547	0.036637	0.106884
EFNA3	0.2566	0.150625	0.230904	0.349399	0.204842
EFNA2	0.0501743	0.0805076	0.131537	0.115766	0.0219487
EFCAB9	0	0	0	0.299784	0
EFCAB6-AS1	0	0	0.197828	0.226274	0.384614
EFCAB5	0.0353987	0.0489894	0.0723391	0.0225596	0.146994
EFCAB3	0	0	0.31306	0	0.156202
EFCAB13	0.169912	0.12618	0.436226	0.0957624	0.132577
EEF1G	0.10208	0.161307	0.152261	0.306472	0.144464
EEF1B2	0.251119	0.212258	0.196582	0.270971	0.300803
EDRF1-AS1	0	0	0	0.0773797	0
EDNRA	0.11274	0	0.198368	0.228726	0.212793
EDN3	0	0.0146552	0.0351594	0.0375369	0.0331446
EDN2	0	0	0	0.494323	0
EDIL3	0.309258	0.177165	0.26938	0.348198	0.155205
EDDM13	0.0894168	0.0641793	0.0833291	0.133314	0.0610434
EDC4	0.133498	0.215542	0.0683681	0.105128	0.347416
EDARADD	0.0917608	0.0795112	0.125453	0.215405	0.0662752
EDAR	0	0	0	0	0.130733
ECT2L	0.482807	0.0835197	0.209204	0.299233	0.0521098
ECSIT	0.27484	0.254026	0.23433	0.379	0.177675
ECM1	0.137936	0.0590506	0.217082	0.583885	0.24334
ECEL1	0.0475663	0.0240927	0.0253832	0.0740806	0.0588845
EBI3	0	0	0	0.272465	0
