GeneID	NAME	WTCa_vs_WT	WT_vs_WTFK	WT_vs_cna1	WT_vs_crz1	WTCa_vs_WTFK	WTCa_vs_cna1	WTCa_vs_crz1	WTFK_vs_cna1	WTFK_vs_crz1	cna1_vs_crz1
CAGL0M06699g	SDS3:Component of the Rpd3p/Sin3p deacetylase complex required for its structural integrity and catalytic activity, involved in transcriptiol silencing and required for sporulation; cells defective in SDS3 display pleiotropic phenotypes	0.2625328471	-0.2066203301	-0.2050286403	-0.1685261795	0.055912517	0.0575042068	0.0940066676	0.00159168980000005	0.0380941506000001	0.0365024608
CAGL0M06721g	CAB2:Probable phosphopantothenoylcysteine synthetase (PPCS), which catalyzes the second step of coenzyme A biosynthesis from pantothete; null mutant lethality is complemented by E. coli coaBC (encoding a bifunctiol enzyme with PPCS activity)	0.06866519	0.0909005542	0.317332942	-0.0330774057000001	0.1595657442	0.385998132	0.0355877842999999	0.2264323878	-0.1239779599	-0.3504103477
CAGL0M06765g	SIW14:Tyrosine phosphatase that plays a role in actin filament organization and endocytosis; localized to the cytoplasm	0.0429509094	-0.1355970751	-0.0582423465	-0.027234948	-0.0926461657	-0.0152914371000000	0.0157159614000000	0.0773547286	0.1083621271	0.0310073985
CAGL0M06787g	KTR5:Putative mannosyltransferase involved in protein glycosylation; member of the KRE2/MNT1 mannosyltransferase family	-0.0792224328	0.1000460256	-0.2215190736	0.0502288492	0.0208235928000000	-0.3007415064	-0.0289935836000000	-0.3215650992	-0.0498171764	0.2717479228
CAGL0M06809g	TRM12:S-adenosylmethionine-dependent methyltransferase of the seven beta-strand family; required for wybutosine formation in phenylalanine-accepting tR	-0.0419063915	-0.0214150439	-0.0271285506	0.2756822195	-0.0633214353999999	-0.0690349421	0.233775828	-0.00571350670000004	0.2970972634	0.3028107701
CAGL0M06831g	CRZ1:Transcription factor that activates transcription of genes involved in stress response; nuclear localization is positively regulated by calcineurin-mediated dephosphorylation	-0.2360626864	0.2724793873	0.3499604962	2.7498039896	0.0364167008999998	0.1138978098	2.5137413032	0.0774811089	2.4773246023	2.3998434934
CAGL0M06853g	SAM50:Essential component of the Sorting and Assembly Machinery (SAM or TOB complex) of the mitochondrial outer membrane, which binds precursors of beta-barrel proteins and facilitates their outer membrane insertion; homologous to bacterial Omp85	-0.0624945955	0.0524892662	0.1428706935	0.1620545603	-0.0100053293	0.080376098	0.0995599648	0.0903814273	0.1095652941	0.0191838668000000
CAGL0M06875g	SSN8:Cyclin-like component of the R polymerase II holoenzyme, involved in phosphorylation of the R polymerase II C-termil domain; involved in glucose repression and telomere maintence	0.0582973857	-0.068825342	0.0268390661000001	0.0854907896	-0.0105279563000000	0.0851364518	0.1437881753	0.0956644081000001	0.1543161316	0.0586517235
CAGL0M06897g	CAGL0M06897g:	-0.2736161428	0.0769581161000001	0.2779951711	0.3444308845	-0.1966580267	0.00437902830000006	0.0708147417000001	0.201037055	0.267472768400000	0.0664357134000002
CAGL0M06919g	FAP1:Protein that binds to Fpr1p, conferring rapamycin resistance by competing with rapamycin for Fpr1p binding; accumulates in the nucleus upon treatment of cells with rapamycin; has similarity to D. melanogaster shuttle craft and human NFX1	0.1119572435	-0.0509091840999999	-0.1597645502	0.0655852033	0.0610480594	-0.0478073067	0.1775424468	-0.1088553661	0.1164943874	0.2253497535
CAGL0M06941g	CAGL0M06941g:Putative cytosine 5-methyltransferase, contains seven beta-strand methyltransferase motif similar to NOP2/YNL061W; green fluorescent protein (GFP)-fusion protein localizes to the nucleus; predicted to be involved in ribosome biogenesis	0.3015066059	-0.153087142	-0.2858261774	-0.1449042587	0.1484194639	0.0156804285000000	0.1566023472	-0.1327390354	0.00818288329999996	0.1409219187
CAGL0M06963g	SOL2:Protein with a possible role in tR export; shows similarity to 6-phosphogluconolactose non-catalytic domains but does not exhibit this enzymatic activity; homologous to Sol1p, Sol3p, and Sol4p	2.6303993731	-1.16636376	-1.7381921378	-0.3674752191	1.4640356131	0.892207235299999	2.262924154	-0.5718283778	0.7988885409	1.3707169187
CAGL0M06985g	ERS1:Protein with similarity to human cystinosin, which is a H(+)-driven transporter involved in L-cystine export from lysosomes and implicated in the disease cystinosis; contains seven transmembrane domains	-0.1228434235	0.1514278767	0.1298250239	0.1230405184	0.0285844532	0.00698160040000004	0.000197094900000047	-0.0216028527999999	-0.0283873582999999	-0.00678450549999991
CAGL0M07007g	CAGL0M07007g:	0.2280565114	0.0744012008999999	0.0879579531	-0.1465798861	0.3024577123	0.3160144645	0.0814766252999999	0.0135567522	-0.220981087	-0.2345378392
CAGL0M07029g	PAT1:Topoisomerase II-associated deadenylation-dependent mR-decapping factor; also required for faithful chromosome transmission, maintence of rD locus stability, and protection of mR 3'-UTRs from trimming; functiolly linked to Pab1p	0.0227120588	0.0231283060000000	0.0304227176000000	0.0363002692000000	0.0458403648	0.0531347764	0.059012328	0.00729441160000005	0.0131719632000000	0.00587755160000003
CAGL0M07051g	DSS1:3'-5' exoribonuclease, component of the mitochondrial degradosome along with the ATP-dependent R helicase Suv3p; the degradosome associates with the ribosome and mediates turnover of aberrant or unprocessed Rs	0.0964835734	-0.0498091166	0.0396288648000000	0.1169723987	0.0466744567999999	0.1361124382	0.2134559721	0.0894379814	0.1667815153	0.0773435338999999
CAGL0M07073g	PTH1:One of two (see also PTH2) mitochondrially-localized peptidyl-tR hydrolases; dispensable for respiratory growth on rich medium, but required for respiratory growth on minimal medium	0.1618299618	-0.0834504007	0.0657405575999999	-0.0615289296000001	0.0783795611	0.2275705194	0.1003010322	0.1491909583	0.0219214711000000	-0.1272694872
CAGL0M07095g	ERG9:Farnesyl-diphosphate farnesyl transferase (squalene synthase), joins two farnesyl pyrophosphate moieties to form squalene in the sterol biosynthesis pathway	-0.00734483720000003	0.1400953985	0.2873168516	-0.139888889300000	0.1327505613	0.2799720144	-0.147233726500000	0.1472214531	-0.2799842878	-0.4272057409
CAGL0M07117g	CTF8:Subunit of a complex with Ctf18p that shares some subunits with Replication Factor C and is required for sister chromatid cohesion	0.1069715254	-0.0255267997000001	0.0276538895999999	-0.0303868635000001	0.0814447257	0.134625415	0.0765846618999999	0.0531806892999999	-0.00486006380000008	-0.05804075310
CAGL0M07139g	CAGL0M07139g:	0.0827463143	-0.02175317	0.1458806943	-0.1071952805	0.0609931443	0.2286270086	-0.0244489662000001	0.1676338643	-0.0854421105	-0.2530759748
CAGL0M07161g	EGD2:Alpha subunit of the heteromeric scent polypeptide-associated complex (C) involved in protein sorting and translocation, associated with cytoplasmic ribosomes	0.1003196043	-0.0594481642000001	-0.0299682035000001	-0.0449488800000001	0.0408714400999999	0.0703514008	0.0553707243	0.0294799607	0.0144992842	-0.0149806765000001
CAGL0M07183g	MDM31:Mitochondrial inner membrane protein with similarity to Mdm32p, required for normal mitochondrial morphology and inheritance; interacts genetically with MMM1, MDM10, MDM12, and MDM34	0.1261398846	-0.0792057716	-0.1158240846	-0.0151347182	0.046934113	0.0103158	0.1110051664	-0.036618313	0.0640710534	0.1006893664
CAGL0M07205g	NVJ1:Nuclear envelope protein, anchored to the nuclear inner membrane, that interacts with the vacuolar membrane protein Vac8p to promote formation of nucleus-vacuole junctions during piecemeal microautophagy of the nucleus (PMN)	-0.1267584255	0.1604869927	0.3065715865	0.0999589463	0.0337285672	0.179813161	-0.0267994792	0.1460845938	-0.0605280464	-0.2066126402
CAGL0M07227g	UTP9:Nucleolar protein, component of the small subunit (SSU) processome containing the U3 snoR that is involved in processing of pre-18S rR	0.0921521604	-0.1715951773	-0.3425128876	-0.2439577247	-0.0794430169	-0.2503607272	-0.1518055643	-0.1709177103	-0.0723625474	0.0985551629
CAGL0M07249g	LPE10:Mitochondrial inner membrane magnesium transporter, involved in maintence of magnesium concentrations inside mitochondria; indirectly affects splicing of group II introns; functiolly and structurally related to Mrs2p	-0.00314527700000006	-0.1337533177	-0.2700693598	-0.2001448145	-0.1368985947	-0.2732146368	-0.2032900915	-0.136316042100000	-0.0663914968000001	0.0699245453
CAGL0M07271g	GRX5:Hydroperoxide and superoxide-radical responsive glutathione-dependent oxidoreductase; mitochondrial matrix protein involved in the synthesis/assembly of iron-sulfur centers; monothiol glutaredoxin subfamily member along with Grx3p and Grx4p	0.0389240083	-0.142008941000000	-0.1464762606	0.0804460669000001	-0.1030849327	-0.1075522523	0.1193700752	-0.00446731959999996	0.2224550079	0.2269223275
CAGL0M07293g	PDR12:Plasma membrane ATP-binding cassette (ABC) transporter, weak-acid-inducible multidrug transporter required for weak organic acid resistance; induced by sorbate and benzoate and regulated by War1p; mutants exhibit sorbate hypersensitivity	0.3663018486	1.2732667438	1.0963894922	0.187337477600000	1.6395685924	1.4626913408	0.553639326199999	-0.176877251600000	-1.0859292662	-0.9090520146
CAGL0M07315g	SUR1:Probable catalytic subunit of a mannosylinositol phosphorylceramide (MIPC) synthase, forms a complex with probable regulatory subunit Csg2p; function in sphingolipid biosynthesis is overlapping with that of Csh1p	-0.195837732800000	0.4065129557	0.3932771313	0.4238606067	0.2106752229	0.197439398500000	0.2280228739	-0.0132358243999999	0.0173476510000001	0.0305834754000001
CAGL0M07337g	LGE1:	0.2367470644	-0.0561536293000001	0.0434246750999999	-0.0151194459000001	0.1805934351	0.2801717395	0.2216276185	0.0995783044	0.0410341834	-0.058544121
CAGL0M07359g	LEE1:	0.1965773942	-0.18186128	-0.327255222	0.0142059957000001	0.0147161142000000	-0.1306778278	0.2107833899	-0.145393942	0.1960672757	0.3414612177
CAGL0M07381g	KTR6:Probable mannosylphosphate transferase involved in the synthesis of core oligosaccharides in protein glycosylation pathway; member of the KRE2/MNT1 mannosyltransferase family	0.3717957518	-0.1870413402	-0.5426962305	-0.038120652	0.1847544116	-0.1709004787	0.3336750998	-0.3556548903	0.1489206882	0.5045755785
CAGL0M07403g	OAZ1:Regulator of ornithine decarboxylase (Spe1p), antizyme that binds to Spe1p to regulate ubiquitin-independent degradation; ribosomal frameshifting during synthesis of Oaz1p and its ubiquitin-mediated degradation are both polyamine-regulated	-0.4299349644	0.6120648252	0.5831399443	0.3387965701	0.1821298608	0.1532049799	-0.0911383943	-0.0289248809000001	-0.2732682551	-0.2443433742
CAGL0M07425g	TAP42:Essential protein involved in the TOR sigling pathway; physically associates with the protein phosphatase 2A and the SIT4 protein phosphatase catalytic subunits	-0.0242968657	-0.0768196178	-0.1023126111	0.0591449276999998	-0.1011164835	-0.1266094768	0.0348480619999999	-0.0254929933000001	0.1359645455	0.1614575388
CAGL0M07447g	HRT2:	0.4308021905	-0.103201832200000	-0.0472667914999997	-0.2549436398	0.3276003583	0.383535399	0.1758585507	0.0559350407000003	-0.151741807600000	-0.2076768483
CAGL0M07469g	PEX12:C3HC4-type RING-finger peroxisomal membrane peroxin required for peroxisome biogenesis and peroxisomal matrix protein import; forms translocation subcomplex with Pex2p and Pex10p; mutations in human homolog cause peroxisomal disorders	-0.0191582764000000	0.1273217358	0.2729466841	0.0506099492	0.1081634594	0.2537884077	0.0314516728	0.1456249483	-0.0767117866	-0.2223367349
CAGL0M07491g	CSI1:Subunit of the Cop9 siglosome, which is required for deneddylation, or removal of the ubiquitin-like protein Rub1p from Cdc53p (cullin); involved in adaptation to pheromone sigling	0.0394465306	-0.0717418700000001	-0.1652810023	-0.0970626996	-0.0322953394	-0.1258344717	-0.057616169	-0.0935391323000001	-0.0253208296000001	0.0682183027
CAGL0M07513g	MRPL3:Mitochondrial ribosomal protein of the large subunit	-0.0829291949	-0.0346384394000000	0.030666903	0.1253814065	-0.1175676343	-0.0522622919	0.0424522116	0.0653053424	0.1600198459	0.0947145035
CAGL0M07546g	MSS1:Mitochondrial protein, forms a heterodimer complex with Mto1p that performs the 5-carboxymethylaminomethyl modification of the wobble uridine base in mitochondrial tRs; similar to human GTPBP3	0.0521468781	0.0194267398999999	0.0630976877999999	0.0583267868999999	0.0715736179999999	0.1152445659	0.110473665	0.0436709479000000	0.0389000470000000	-0.00477090090000004
CAGL0M07568g	UBC7:Ubiquitin conjugating enzyme, involved in the ER-associated protein degradation pathway; requires Cue1p for recruitment to the ER membrane; proposed to be involved in chromatin assembly	0.0434849167000000	0.1295811078	0.360306663	-0.1548760501	0.1730660245	0.4037915797	-0.1113911334	0.2307255552	-0.2844571579	-0.5151827131
CAGL0M07590g	MAC1:Copper-sensing transcription factor involved in regulation of genes required for high affinity copper transport	0.212596669	-0.0748919596	-0.2287598291	-0.1739070148	0.1377047094	-0.0161631601	0.0386896542	-0.1538678695	-0.0990150552	0.0548528143
CAGL0M07612g	FMS1:Polyamine oxidase, converts spermine to spermidine, which is required for the essential hypusition modification of translation factor eIF-5A; also involved in pantothenic acid biosynthesis	-0.4838681417	0.9564766404	0.7213862206	1.2635546058	0.4726084987	0.2375180789	0.7796864641	-0.2350904198	0.3070779654	0.5421683852
CAGL0M07634g	SOK2:Nuclear protein that plays a regulatory role in the cyclic AMP (cAMP)-dependent protein kise (PKA) sigl transduction pathway; negatively regulates pseudohyphal differentiation; homologous to several transcription factors	-0.1016474933	0.1845701112	-0.3226931639	0.5448662694	0.0829226179	-0.4243406572	0.4432187761	-0.5072632751	0.3602961582	0.8675594333
CAGL0M07656g	ERG5:C-22 sterol desaturase, a cytochrome P450 enzyme that catalyzes the formation of the C-22(23) double bond in the sterol side chain in ergosterol biosynthesis; may be a target of azole antifungal drugs	-0.0169264923	0.3564413657	0.3361210336	-0.4685055561	0.3395148734	0.3191945413	-0.4854320484	-0.0203203321000001	-0.8249469218	-0.8046265897
CAGL0M07678g	BUD22:Protein involved in bud-site selection; diploid mutants display a random budding pattern instead of the wild-type bipolar pattern	-0.1065956013	0.138387053000000	0.0187314280999999	-0.0627915244000001	0.0317914517000000	-0.0878641732	-0.1693871257	-0.1196556249	-0.2011785774	-0.0815229525
CAGL0M07700g	SEC59:Dolichol kise, catalyzes the termil step in dolichyl monophosphate (Dol-P) biosynthesis; required for viability and for normal rates of lipid intermediate synthesis and protein N-glycosylation	0.0287460917	0.0465768405999999	-0.0847384606	0.0786565207	0.0753229323	-0.0559923689	0.1074026124	-0.1313153012	0.0320796801	0.1633949813
CAGL0M07722g	CLU1:BioProcess=translatiol initiation*|MolFunction=translation initiation factor|CellComponent=cytoplasm*	0.1450749425	0.0062481826	0.0203399752000000	0.1067878647	0.1513231251	0.1654149177	0.2518628072	0.0140917926000000	0.1005396821	0.0864478895
CAGL0M07744g	CAGL0M07744g:	0.2639458638	-0.1937661525	-0.2146392075	-0.0547640986999999	0.0701797113	0.0493066563	0.2091817651	-0.0208730549999999	0.1390020538	0.1598751088
CAGL0M07766g	CAGL0M07766g:	1.0026311273	0.5217403979	-0.6326190104	0.3486101933	1.5243715252	0.370012116900001	1.3512413206	-1.1543594083	-0.1731302046	0.9812292037
CAGL0M07832g	REC107:Protein involved in early stages of meiotic recombition; involved in coordition between the initiation of recombition and the first division of meiosis; part of a complex (Rec107p-Mei4p-Rec114p) required for ds break formation	0.1484357739	-0.1644917108	-0.3956259729	0.0063222926000001	-0.0160559369000000	-0.247190199	0.1547580665	-0.2311342621	0.1708140034	0.4019482655
CAGL0M07854g	LSM8:Lsm (Like Sm) protein; forms heteroheptameric complex (with Lsm2p, Lsm3p, Lsm4p, Lsm5p, Lsm6p, and Lsm7p) that is part of spliceosomal U6 snRNP and is also implicated in processing of pre-tR, pre-snoR, and pre-rR	0.2257037252	-0.0686575876000001	-0.4111082201	-0.3616122881	0.1570461376	-0.1854044949	-0.1359085629	-0.3424506325	-0.2929547005	0.0494959320000001
CAGL0M07876g	MDE1:5'-methylthioribulose-1-phosphate dehydratase; acts in the methionine salvage pathway; potential Smt3p sumoylation substrate; expression downregulated by caspofungin and deletion mutant is caspofungin resistant	0.4692793324	-0.3385576041	-0.3822475583	-0.0983585441999999	0.1307217283	0.0870317741	0.3709207882	-0.0436899542000000	0.2401990599	0.2838890141
